x-axis,1,2
second,Volt,Volt
-100.0000E-06,+1.4669347405E+00,-132.9949731E-03
-99.9000E-06,+1.4598708493E+00,-159.5276361E-03
-99.8000E-06,+1.4645801101E+00,-132.9949731E-03
-99.7000E-06,+1.4551615885E+00,-132.9949731E-03
-99.6000E-06,+1.4669347405E+00,-132.9949731E-03
-99.5000E-06,+1.4504523277E+00,-146.2613046E-03
-99.4000E-06,+1.4504523277E+00,-153.8420655E-03
-99.3000E-06,+1.4504523277E+00,-159.5276361E-03
-99.2000E-06,+1.4575162189E+00,-165.2132068E-03
-99.1000E-06,+1.4645801101E+00,-170.8987774E-03
-99.0000E-06,+1.4551615885E+00,-186.0602992E-03
-98.9000E-06,+1.4669347405E+00,-172.7939676E-03
-98.8000E-06,+1.4645801101E+00,-170.8987774E-03
-98.7000E-06,+1.4504523277E+00,-159.5276361E-03
-98.6000E-06,+1.4504523277E+00,-159.5276361E-03
-98.5000E-06,+1.4575162189E+00,-146.2613046E-03
-98.4000E-06,+1.4669347405E+00,-148.1564948E-03
-98.3000E-06,+1.4504523277E+00,-146.2613046E-03
-98.2000E-06,+1.4622254797E+00,-159.5276361E-03
-98.1000E-06,+1.4504523277E+00,-159.5276361E-03
-98.0000E-06,-1.5681838478E+00,+784.2770917E-03
-97.9000E-06,-1.5493468046E+00,+702.7839124E-03
-97.8000E-06,-1.5234458702E+00,+568.2254070E-03
-97.7000E-06,-1.5352190222E+00,+291.5276354E-03
-97.6000E-06,-1.5375736526E+00,+65.9999996E-03
-97.5000E-06,-1.5493468046E+00,+119.0653257E-03
-97.4000E-06,-1.5328643918E+00,+158.8643203E-03
-97.3000E-06,-1.5234458702E+00,+132.3316572E-03
-97.2000E-06,-1.5328643918E+00,+119.0653257E-03
-97.1000E-06,-1.5422829134E+00,+145.5979887E-03
-97.0000E-06,-1.5328643918E+00,+156.9691300E-03
-96.9000E-06,-1.5493468046E+00,+155.0739398E-03
-96.8000E-06,-1.5328643918E+00,+149.3883692E-03
-96.7000E-06,-1.5493468046E+00,+170.2354616E-03
-96.6000E-06,-1.5328643918E+00,+172.1306518E-03
-96.5000E-06,-1.5328643918E+00,+172.1306518E-03
-96.4000E-06,-1.5399282830E+00,+179.7114126E-03
-96.3000E-06,-1.5328643918E+00,+158.8643203E-03
-96.2000E-06,-1.5446375438E+00,+172.1306518E-03
-96.1000E-06,-1.5375736526E+00,+158.8643203E-03
-96.0000E-06,-1.5352190222E+00,+158.8643203E-03
-95.9000E-06,-1.5493468046E+00,+151.2835594E-03
