x-axis,1,2
second,Volt,Volt
-25.00000E-03,+47.75895E-03,+2.73207E-03
-24.97500E-03,+48.77668E-03,+2.58306E-03
-24.95000E-03,+48.88757E-03,+2.57283E-03
-24.92500E-03,+48.87007E-03,+2.56383E-03
-24.90000E-03,+48.83823E-03,+2.55085E-03
-24.87500E-03,+48.80719E-03,+2.56994E-03
-24.85000E-03,+48.78969E-03,+2.60829E-03
-24.82500E-03,+48.76612E-03,+2.60958E-03
-24.80000E-03,+48.75073E-03,+2.63791E-03
-24.77500E-03,+48.74388E-03,+2.60616E-03
-24.75000E-03,+48.73728E-03,+2.63395E-03
-24.72500E-03,+48.73236E-03,+2.61164E-03
-24.70000E-03,+48.73236E-03,+2.60668E-03
-24.67500E-03,+48.72207E-03,+2.60447E-03
-24.65000E-03,+48.71916E-03,+2.61914E-03
-24.62500E-03,+48.71442E-03,+2.60732E-03
-24.60000E-03,+48.71433E-03,+2.63101E-03
-24.57500E-03,+48.71213E-03,+2.62301E-03
-24.55000E-03,+48.71283E-03,+2.69552E-03
-24.52500E-03,+48.70870E-03,+2.68576E-03
-24.50000E-03,-40.75725E-03,+11.54771E-03
-24.47500E-03,-51.69276E-03,+12.67732E-03
-24.45000E-03,-51.84665E-03,+12.76274E-03
-24.42500E-03,-51.86424E-03,+12.74599E-03
-24.40000E-03,-51.85184E-03,+12.71350E-03
-24.37500E-03,-51.83715E-03,+12.70788E-03
-24.35000E-03,-51.81367E-03,+12.69511E-03
-24.32500E-03,-51.80339E-03,+12.75972E-03
-24.30000E-03,-51.79195E-03,+12.72935E-03
-24.27500E-03,-51.78580E-03,+12.73931E-03
-24.25000E-03,-51.77955E-03,+12.74890E-03
-24.22500E-03,-51.77340E-03,+12.77119E-03
-24.20000E-03,-51.77120E-03,+12.71075E-03
-24.17500E-03,-51.76583E-03,+12.69406E-03
-24.15000E-03,-51.76557E-03,+12.73197E-03
-24.12500E-03,-51.76197E-03,+12.73307E-03
-24.10000E-03,-51.75915E-03,+12.71835E-03
-24.07500E-03,-51.75361E-03,+12.68251E-03
-24.05000E-03,-51.75379E-03,+12.72821E-03
-24.02500E-03,-51.75203E-03,+12.72342E-03
-24.00000E-03,+36.27014E-03,+3.89544E-03
-23.97500E-03,+48.77457E-03,+2.52007E-03
-23.95000E-03,+48.88581E-03,+2.48999E-03
-23.92500E-03,+48.87227E-03,+2.51860E-03
-23.90000E-03,+48.83674E-03,+2.54866E-03
-23.87500E-03,+48.80983E-03,+2.54959E-03
-23.85000E-03,+48.78943E-03,+2.55344E-03
