x-axis,1,2
second,Volt,Volt
-100.0000E-06,+48.6317520E-03,+3.7166144E-03
-99.9000E-06,+48.6723800E-03,+2.2758837E-03
-99.8000E-06,+48.6909316E-03,+2.6210172E-03
-99.7000E-06,+48.6686857E-03,+2.1434597E-03
-99.6000E-06,+48.7747472E-03,+1.6022929E-03
-99.5000E-06,+48.7456346E-03,+1.6161616E-03
-99.4000E-06,+48.7531098E-03,+1.1405533E-03
-99.3000E-06,+48.7740429E-03,+968.8489E-06
-99.2000E-06,+48.6939183E-03,+1.1873463E-03
-99.1000E-06,+48.6411579E-03,+1.1463145E-03
-99.0000E-06,+48.6379152E-03,+1.4132968E-03
-98.9000E-06,+48.6438962E-03,+2.1391970E-03
-98.8000E-06,+48.6700078E-03,+1.9160211E-03
-98.7000E-06,+48.6935675E-03,+2.4619301E-03
-98.6000E-06,+48.6828327E-03,+2.3139043E-03
-98.5000E-06,+48.7183772E-03,+2.6786821E-03
-98.4000E-06,+48.7392985E-03,+2.0652594E-03
-98.3000E-06,+48.7357116E-03,+1.8440879E-03
-98.2000E-06,-39.4104326E-03,+54.3826844E-03
-98.1000E-06,-51.6178214E-03,+99.9708828E-03
-98.0000E-06,-51.8996033E-03,-8.4673073E-03
-97.9000E-06,-51.8491712E-03,-7.5119128E-03
-97.8000E-06,-51.8013050E-03,+18.4532323E-03
-97.7000E-06,-51.8407416E-03,+14.6904689E-03
-97.6000E-06,-51.8130536E-03,+8.6893201E-03
-97.5000E-06,-51.7975845E-03,+10.6311089E-03
-97.4000E-06,-51.8121536E-03,+11.9588550E-03
-97.3000E-06,-51.8610882E-03,+11.6776311E-03
-97.2000E-06,-51.8947639E-03,+12.1263418E-03
-97.1000E-06,-51.9076601E-03,+12.9135029E-03
-97.0000E-06,-51.9202509E-03,+13.1830334E-03
-96.9000E-06,-51.8936029E-03,+13.6597100E-03
-96.8000E-06,-51.8349285E-03,+14.1466820E-03
-96.7000E-06,-51.8664724E-03,+13.5238845E-03
-96.6000E-06,-51.7877227E-03,+13.3903525E-03
-96.5000E-06,-51.7646274E-03,+12.8273064E-03
-96.4000E-06,-51.8013662E-03,+12.2893258E-03
-96.3000E-06,-51.7922985E-03,+11.8787015E-03
-96.2000E-06,-51.8078752E-03,+11.8041463E-03
-96.1000E-06,-51.8866064E-03,+11.9589083E-03
-96.0000E-06,-51.8863853E-03,+11.9485802E-03
-95.9000E-06,-51.8822781E-03,+12.3638433E-03
-95.8000E-06,-51.8974423E-03,+12.5634726E-03
-95.7000E-06,+41.2625023E-03,-53.0733961E-03
