x-axis,1,2
second,Volt,Volt
-100.0000E-06,+244.8241180E-03,-14.9788931E-03
-99.9000E-06,+243.6180878E-03,-7.5819083E-03
-99.8000E-06,+244.4221079E-03,-22.3758779E-03
-99.7000E-06,+243.6180878E-03,-14.9788931E-03
-99.6000E-06,+244.8241180E-03,-20.2624537E-03
-99.5000E-06,+246.8341682E-03,-22.3758779E-03
-99.4000E-06,+243.6180878E-03,-22.3758779E-03
-99.3000E-06,+250.4522586E-03,-29.7728628E-03
-99.2000E-06,+243.2160778E-03,-29.7728628E-03
-99.1000E-06,+247.2361783E-03,-29.7728628E-03
-99.0000E-06,+245.6281381E-03,-22.3758779E-03
-98.9000E-06,+241.2060276E-03,-29.7728628E-03
-98.8000E-06,+244.8241180E-03,-23.4325901E-03
-98.7000E-06,+245.2261280E-03,-22.3758779E-03
-98.6000E-06,+247.6381883E-03,-14.9788931E-03
-98.5000E-06,+246.4321582E-03,-22.3758779E-03
-98.4000E-06,+247.2361783E-03,-22.3758779E-03
-98.3000E-06,+242.0100477E-03,-20.2624537E-03
-98.2000E-06,+245.6281381E-03,-22.3758779E-03
-98.1000E-06,+115.3768832E-03,-23.4325901E-03
-98.0000E-06,-265.7286404E-03,+548.2486673E-03
-97.9000E-06,-250.4522586E-03,-184.9234E-06
-97.8000E-06,-260.1004997E-03,-81.5517567E-03
-97.7000E-06,-259.2964796E-03,+44.1969857E-03
-97.6000E-06,-257.6884395E-03,+44.1969857E-03
-97.5000E-06,-258.8944696E-03,+9.3254857E-03
-97.4000E-06,-253.6683390E-03,+15.6657584E-03
-97.3000E-06,-257.2864294E-03,+29.4030160E-03
-97.2000E-06,-256.0803993E-03,+22.0060311E-03
-97.1000E-06,-257.2864294E-03,+29.4030160E-03
-97.0000E-06,-256.8844194E-03,+28.3463039E-03
-96.9000E-06,-258.0904495E-03,+29.4030160E-03
-96.8000E-06,-255.2763792E-03,+29.4030160E-03
-96.7000E-06,-258.8944696E-03,+35.7432887E-03
-96.6000E-06,-258.4924595E-03,+36.8000008E-03
-96.5000E-06,-256.0803993E-03,+36.8000008E-03
-96.4000E-06,-258.8944696E-03,+29.4030160E-03
-96.3000E-06,-256.4824093E-03,+22.0060311E-03
-96.2000E-06,-258.8944696E-03,+22.0060311E-03
-96.1000E-06,-257.6884395E-03,+22.0060311E-03
-96.0000E-06,-258.8944696E-03,+29.4030160E-03
-95.9000E-06,-259.2964796E-03,+25.1761675E-03
-95.8000E-06,-258.8944696E-03,+22.0060311E-03
-95.7000E-06,-259.2964796E-03,+29.4030160E-03
