x-axis,1,2
second,Volt,Volt
-25.00000E-03,+239.24482E-03,-17.30279E-03
-24.97500E-03,+244.42656E-03,-18.29777E-03
-24.95000E-03,+245.14626E-03,-18.34281E-03
-24.92500E-03,+245.24534E-03,-18.29752E-03
-24.90000E-03,+245.19020E-03,-18.29877E-03
-24.87500E-03,+245.14833E-03,-18.30625E-03
-24.85000E-03,+245.09029E-03,-18.27955E-03
-24.82500E-03,+245.02935E-03,-18.20550E-03
-24.80000E-03,+244.98209E-03,-18.19940E-03
-24.77500E-03,+244.96468E-03,-18.18081E-03
-24.75000E-03,+244.94105E-03,-18.17183E-03
-24.72500E-03,+244.90622E-03,-18.12126E-03
-24.70000E-03,+244.89420E-03,-18.10009E-03
-24.67500E-03,+244.86394E-03,-18.14507E-03
-24.65000E-03,+244.86228E-03,-18.08565E-03
-24.62500E-03,+244.84362E-03,-18.11624E-03
-24.60000E-03,+244.82206E-03,-18.07710E-03
-24.57500E-03,+244.79843E-03,-18.10355E-03
-24.55000E-03,+244.79760E-03,-18.01360E-03
-24.52500E-03,+244.78973E-03,-18.00675E-03
-24.50000E-03,-199.45859E-03,+27.14605E-03
-24.47500E-03,-257.50551E-03,+33.52911E-03
-24.45000E-03,-258.32885E-03,+33.60261E-03
-24.42500E-03,-258.49799E-03,+33.58282E-03
-24.40000E-03,-258.51748E-03,+33.49438E-03
-24.37500E-03,-258.46027E-03,+33.53263E-03
-24.35000E-03,-258.42213E-03,+33.48489E-03
-24.32500E-03,-258.39808E-03,+33.48577E-03
-24.30000E-03,-258.36699E-03,+33.46341E-03
-24.27500E-03,-258.32553E-03,+33.45022E-03
-24.25000E-03,-258.31517E-03,+33.46888E-03
-24.22500E-03,-258.29361E-03,+33.35116E-03
-24.20000E-03,-258.26335E-03,+33.34607E-03
-24.17500E-03,-258.24262E-03,+33.37202E-03
-24.15000E-03,-258.21608E-03,+33.35449E-03
-24.12500E-03,-258.18665E-03,+33.34639E-03
-24.10000E-03,-258.19079E-03,+33.31347E-03
-24.07500E-03,-258.16924E-03,+33.27786E-03
-24.05000E-03,-258.14934E-03,+33.32572E-03
-24.02500E-03,-258.14146E-03,+33.27308E-03
-24.00000E-03,+175.26626E-03,-10.49317E-03
-23.97500E-03,+244.41495E-03,-18.32019E-03
-23.95000E-03,+245.15953E-03,-18.33715E-03
-23.92500E-03,+245.25737E-03,-18.35085E-03
-23.90000E-03,+245.20513E-03,-18.33068E-03
-23.87500E-03,+245.15455E-03,-18.28678E-03
-23.85000E-03,+245.08739E-03,-18.25914E-03
