x-axis,1,2
second,Volt,Volt
-100.0000E-06,+7.1638193205E+00,-58.4949888E-03
-99.9000E-06,+7.1638193205E+00,-86.9228435E-03
-99.8000E-06,+7.2522615343E+00,-79.1697923E-03
-99.7000E-06,+7.2522615343E+00,-76.5854418E-03
-99.6000E-06,+7.2522615343E+00,-81.7541427E-03
-99.5000E-06,+7.1764539225E+00,-92.0915444E-03
-99.4000E-06,+7.2522615343E+00,-84.3384931E-03
-99.3000E-06,+7.2522615343E+00,-94.6758948E-03
-99.2000E-06,+7.3407037482E+00,-86.9228435E-03
-99.1000E-06,+7.2522615343E+00,-79.1697923E-03
-99.0000E-06,+7.2775307383E+00,-89.5071940E-03
-98.9000E-06,+7.2522615343E+00,-99.8445957E-03
-98.8000E-06,+7.3280691462E+00,-92.0915444E-03
-98.7000E-06,+7.3407037482E+00,-84.3384931E-03
-98.6000E-06,+7.3407037482E+00,-76.5854418E-03
-98.5000E-06,+7.2522615343E+00,-84.3384931E-03
-98.4000E-06,+7.3280691462E+00,-94.6758948E-03
-98.3000E-06,+7.3407037482E+00,-94.6758948E-03
-98.2000E-06,+7.2522615343E+00,-94.6758948E-03
-98.1000E-06,+7.2522615343E+00,-92.0915444E-03
-98.0000E-06,-7.5302227778E+00,+641.8639773E-03
-97.9000E-06,-7.6944726035E+00,+68.1381822E-03
-97.8000E-06,-7.6439341956E+00,+19.0355240E-03
-97.7000E-06,-7.7071072055E+00,+86.2286352E-03
-97.6000E-06,-7.6060303897E+00,+55.2164300E-03
-97.5000E-06,-7.6944726035E+00,+68.1381822E-03
-97.4000E-06,-7.6312995936E+00,+68.1381822E-03
-97.3000E-06,-7.6439341956E+00,+68.1381822E-03
-97.2000E-06,-7.6060303897E+00,+68.1381822E-03
-97.1000E-06,-7.6060303897E+00,+86.2286352E-03
-97.0000E-06,-7.6060303897E+00,+86.2286352E-03
-96.9000E-06,-7.6944726035E+00,+68.1381822E-03
-96.8000E-06,-7.6944726035E+00,+73.3068830E-03
-96.7000E-06,-7.6818380015E+00,+70.7225326E-03
-96.6000E-06,-7.6565687976E+00,+75.8912334E-03
-96.5000E-06,-7.6944726035E+00,+68.1381822E-03
-96.4000E-06,-7.6944726035E+00,+68.1381822E-03
-96.3000E-06,-7.6944726035E+00,+68.1381822E-03
-96.2000E-06,-7.6944726035E+00,+68.1381822E-03
-96.1000E-06,-7.7197418075E+00,+81.0599343E-03
-96.0000E-06,-7.6944726035E+00,+68.1381822E-03
-95.9000E-06,-7.6439341956E+00,+68.1381822E-03
